,features,coef
1699,zip_code_92620,-4.211751411004555e-06
1700,zip_code_92624,0.0
1701,zip_code_92625,0.07415359103937541
1702,zip_code_92626,0.0
1703,zip_code_92627,0.005566207261726399
1704,zip_code_92629,0.0
1705,zip_code_92630,0.0
1706,zip_code_92646,0.0
1707,zip_code_92647,0.0
1708,zip_code_92648,0.0
1709,zip_code_92649,-0.0016700823633606738
1710,zip_code_92651,-0.26623686773780303
1711,zip_code_92653,0.0
1712,zip_code_92655,0.0
1713,zip_code_92656,-7.990204393932208e-05
1714,zip_code_92657,0.0
1715,zip_code_92660,0.0
1716,zip_code_92661,0.0
1717,zip_code_92662,0.0
1718,zip_code_92663,0.0
1719,zip_code_92672,-0.0022772695726483703
1720,zip_code_92673,-0.0029997793387490043
1721,zip_code_92675,0.0
1722,zip_code_92676,0.0
1723,zip_code_92677,-0.0017796945150583947
1724,zip_code_92679,-0.0001575542327462227
1725,zip_code_92683,-0.0020545917342133383
1726,zip_code_92688,0.0
1727,zip_code_92691,0.0
1728,zip_code_92692,-0.0009806400215487448
1729,zip_code_92694,0.0
1730,zip_code_92701,-0.0005493481434285869
1731,zip_code_92703,0.0
1732,zip_code_92704,0.0
1733,zip_code_92705,-0.00023383866462899788
1734,zip_code_92706,0.0
1735,zip_code_92707,0.008804233268185965
1736,zip_code_92708,0.0
1737,zip_code_92780,0.0
1738,zip_code_92782,0.0
1739,zip_code_92801,0.0
1740,zip_code_92802,-0.06814240190004124
1741,zip_code_92804,-0.008224930586367543
1742,zip_code_92805,0.00079205671239344
1743,zip_code_92806,-0.00046703227345266447
1744,zip_code_92807,0.0
1745,zip_code_92808,-0.007317763772775377
1746,zip_code_92821,-0.0006581659954657545
1747,zip_code_92823,0.0
1748,zip_code_92831,-0.0016084744265312497
1749,zip_code_92832,-0.00464622862589104
1750,zip_code_92833,-0.00011873750987255317
1751,zip_code_92835,-0.006320035516676121
1752,zip_code_92840,-0.0005085987246314106
1753,zip_code_92841,-0.00031825704979286234
1754,zip_code_92843,0.0
1755,zip_code_92844,0.0
1756,zip_code_92845,0.00026931253811049113
1757,zip_code_92860,0.0
1758,zip_code_92861,-5.142707820056501e-05
1759,zip_code_92865,0.0
1760,zip_code_92866,-0.008823679887526449
1761,zip_code_92867,-0.030893158444258256
1762,zip_code_92868,0.0
1763,zip_code_92869,-0.004596560524142901
1764,zip_code_92870,0.0
1765,zip_code_92879,-0.008485242315119264
1766,zip_code_92880,-0.13282368585371052
1767,zip_code_92881,-0.0012586193594414695
1768,zip_code_92882,-0.00536085093347354
1769,zip_code_92883,-0.0002236783324133589
1770,zip_code_92886,-0.0007191540727306066
1771,zip_code_92887,0.0
1772,zip_code_93001,0.0033647781674719965
1773,zip_code_93003,0.0
1774,zip_code_93004,0.0
1775,zip_code_93010,0.01098885058632721
1776,zip_code_93012,-0.0011916340308182794
1777,zip_code_93013,0.0
1778,zip_code_93015,-0.0035658681714343383
1779,zip_code_93021,0.010393933137650092
1780,zip_code_93022,0.0
1781,zip_code_93023,0.0
1782,zip_code_93030,-0.0021315490097412225
1783,zip_code_93033,0.0
1784,zip_code_93035,-0.006485682917036414
1785,zip_code_93040,0.0
1786,zip_code_93041,-0.0004966804912818729
1787,zip_code_93060,-0.013325530095679015
1788,zip_code_93063,-0.004975264759848174
1789,zip_code_93065,-7.298398595864623e-05
1790,zip_code_93066,-0.004475013624136956
1791,zip_code_93067,0.0
1792,zip_code_93101,0.027335813997652614
1793,zip_code_93103,0.0
1794,zip_code_93105,0.0
1795,zip_code_93108,-0.15650794916848879
1796,zip_code_93109,0.0
1797,zip_code_93110,0.27703919865470017
1798,zip_code_93111,-0.0024505821982254684
1799,zip_code_93117,-0.0006809204130216643
1800,zip_code_93201,-0.053438453822281705
1801,zip_code_93202,-0.0018328904832333336
1802,zip_code_93203,-5.9273601181468214e-05
1803,zip_code_93204,0.0
1804,zip_code_93205,0.00011209456485029928
1805,zip_code_93206,-0.00014677863100509404
1806,zip_code_93207,0.0
1807,zip_code_93208,0.0
1808,zip_code_93210,0.0
1809,zip_code_93212,-0.00015275160780936123
1810,zip_code_93215,0.009690323068035382
1811,zip_code_93218,-0.1539817490126938
1812,zip_code_93219,-0.008865894922070322
1813,zip_code_93221,0.0
1814,zip_code_93222,-0.0004793466755960402
1815,zip_code_93223,-0.00011586687539744125
1816,zip_code_93224,0.0
1817,zip_code_93225,-0.0007063264648579528
1818,zip_code_93226,-8.070991823755045e-05
1819,zip_code_93230,0.0
1820,zip_code_93234,0.0
1821,zip_code_93235,0.0011360564233667493
1822,zip_code_93238,-0.0028545710330906923
1823,zip_code_93239,0.0
1824,zip_code_93240,0.0
1825,zip_code_93241,0.0
1826,zip_code_93242,0.0
1827,zip_code_93243,-5.70620995543898e-06
1828,zip_code_93244,-0.0002998886911954676
1829,zip_code_93245,0.0
1830,zip_code_93247,-0.03426479331329029
1831,zip_code_93249,-0.0018173860609495569
1832,zip_code_93250,0.0
1833,zip_code_93251,0.006685339609679418
1834,zip_code_93252,0.0
1835,zip_code_93254,0.0
1836,zip_code_93255,-0.0002043460783413129
1837,zip_code_93256,-0.020839687183109572
1838,zip_code_93257,0.0
1839,zip_code_93260,-0.009557787995932399
1840,zip_code_93261,-0.00311578063077374
1841,zip_code_93262,-0.00409173151753696
1842,zip_code_93263,0.13613642772184972
1843,zip_code_93265,-0.008071806650709674
1844,zip_code_93266,0.0
1845,zip_code_93267,0.046869255993393096
1846,zip_code_93268,0.006441768323319725
1847,zip_code_93270,-0.022461112749571285
1848,zip_code_93271,-0.004265022289769623
1849,zip_code_93272,0.0
1850,zip_code_93274,0.0
1851,zip_code_93276,-0.01204588716094047
1852,zip_code_93277,0.0
1853,zip_code_93280,0.0
1854,zip_code_93283,0.0
1855,zip_code_93285,0.0
1856,zip_code_93286,-2.2734447816706327e-05
1857,zip_code_93287,0.0013850313556470102
1858,zip_code_93291,-0.008757655978773926
1859,zip_code_93292,0.0004396428701246406
1860,zip_code_93301,-0.0014753804537284093
1861,zip_code_93304,0.0
1862,zip_code_93305,-0.00025278282034497246
1863,zip_code_93306,-0.000907502422598258
1864,zip_code_93307,-3.723350950903483e-05
1865,zip_code_93308,0.0
1866,zip_code_93309,0.0
1867,zip_code_93311,-1.583562273390288e-05
1868,zip_code_93312,-0.00014868961172660231
1869,zip_code_93313,-0.002669773236221178
1870,zip_code_93401,0.0
1871,zip_code_93402,0.0
1872,zip_code_93405,-0.010659905163314833
1873,zip_code_93420,-0.003177922170570582
1874,zip_code_93422,-3.817922578095757e-05
1875,zip_code_93424,-0.0028303865146739665
1876,zip_code_93426,0.0
1877,zip_code_93427,0.0
1878,zip_code_93428,0.0
1879,zip_code_93429,-0.0017383090981317993
1880,zip_code_93430,-0.001977888155285774
1881,zip_code_93432,0.0
1882,zip_code_93433,-0.0006027546121194612
1883,zip_code_93434,-0.0009272810952427042
1884,zip_code_93436,0.0
1885,zip_code_93437,-9.923265387218379e-05
1886,zip_code_93440,0.0018482745002000678
1887,zip_code_93441,-0.00060120842493405
1888,zip_code_93442,0.19790587662240303
1889,zip_code_93444,0.04543339933913269
1890,zip_code_93445,-0.0002354263360380871
1891,zip_code_93446,-3.847239310987786e-05
1892,zip_code_93449,0.01731844833171202
1893,zip_code_93450,0.0
1894,zip_code_93451,0.0
1895,zip_code_93452,0.0
1896,zip_code_93453,0.0
1897,zip_code_93454,0.0
1898,zip_code_93455,-0.00365240365376904
1899,zip_code_93458,-0.00039373235282969454
1900,zip_code_93460,0.0
1901,zip_code_93461,-0.004140535861283632
1902,zip_code_93463,0.0
1903,zip_code_93465,0.0
1904,zip_code_93501,0.0
1905,zip_code_93505,0.0
1906,zip_code_93510,-0.0002824206063087993
1907,zip_code_93512,-0.0008206388011523925
1908,zip_code_93513,-0.0037874324874821188
1909,zip_code_93514,0.0
1910,zip_code_93516,-0.005265858361897696
1911,zip_code_93517,-0.0022127534827962743
1912,zip_code_93518,-0.11717536442125485
1913,zip_code_93522,-0.0004758784238000128
1914,zip_code_93523,0.0
1915,zip_code_93526,-0.00023787826104741954
1916,zip_code_93527,0.0035381515186860128
1917,zip_code_93528,0.0
1918,zip_code_93529,-0.05657912531074779
1919,zip_code_93530,-0.002791814341903112
1920,zip_code_93531,0.002190177802269141
1921,zip_code_93532,0.0009127820549775877
1922,zip_code_93534,-0.0006128270977378274
1923,zip_code_93535,0.0
1924,zip_code_93536,7.112690115056874e-05
1925,zip_code_93541,0.004173476647644044
1926,zip_code_93543,0.0
1927,zip_code_93544,-0.026848390816406418
1928,zip_code_93545,0.0
1929,zip_code_93546,-0.003192470166413397
1930,zip_code_93549,0.0
1931,zip_code_93550,-0.00666452122865686
1932,zip_code_93551,-0.00047930715757651954
1933,zip_code_93552,0.0
1934,zip_code_93553,-0.0008150154249106297
1935,zip_code_93554,0.0
1936,zip_code_93555,0.0
1937,zip_code_93560,0.0
1938,zip_code_93561,-0.13147951025736937
1939,zip_code_93562,-0.00025133585102233327
1940,zip_code_93563,0.0
1941,zip_code_93591,0.0
1942,zip_code_93601,-0.014749167693990102
1943,zip_code_93602,-0.0017974659648927645
1944,zip_code_93603,0.0009950742973043013
1945,zip_code_93604,0.0
1946,zip_code_93605,0.0
1947,zip_code_93606,0.0
1948,zip_code_93608,-0.004186161898382578
1949,zip_code_93609,0.0
1950,zip_code_93610,-0.0247638679719919
1951,zip_code_93611,0.0
1952,zip_code_93612,0.11225799342683368
1953,zip_code_93614,-0.004781417369371361
1954,zip_code_93615,0.004520141911138221
1955,zip_code_93616,0.0
1956,zip_code_93618,0.0
1957,zip_code_93620,0.0
1958,zip_code_93621,0.0
1959,zip_code_93622,-0.03943624105196609
1960,zip_code_93623,-0.003003747742806911
1961,zip_code_93624,0.0
1962,zip_code_93625,0.0
1963,zip_code_93626,0.0
1964,zip_code_93627,0.0
1965,zip_code_93628,0.0021022961569063876
1966,zip_code_93630,-0.0010357998769351326
1967,zip_code_93631,0.0
1968,zip_code_93634,0.0
1969,zip_code_93635,-0.001037197670677079
1970,zip_code_93637,-0.005118013065207406
1971,zip_code_93638,0.0
1972,zip_code_93640,0.0
1973,zip_code_93641,-7.382438453432589e-06
1974,zip_code_93643,0.01933156542635019
1975,zip_code_93644,-0.00023766915525683273
1976,zip_code_93645,-0.003160966464608356
1977,zip_code_93646,-0.002615440156285693
1978,zip_code_93647,0.0012365143098074754
1979,zip_code_93648,0.0018983659685915765
1980,zip_code_93650,0.0
1981,zip_code_93651,0.0
1982,zip_code_93652,0.0
1983,zip_code_93653,0.0
1984,zip_code_93654,-0.02942095194467728
1985,zip_code_93656,0.0
1986,zip_code_93657,0.0
1987,zip_code_93660,0.0
1988,zip_code_93662,0.0
1989,zip_code_93664,-0.0040796181886342256
1990,zip_code_93665,0.28180756936153706
1991,zip_code_93666,-0.009762277288597363
1992,zip_code_93667,0.0
1993,zip_code_93668,-0.010044041930035765
1994,zip_code_93669,-1.115830676817696e-05
1995,zip_code_93673,0.0
1996,zip_code_93675,-0.0171641588125828
1997,zip_code_93701,0.0
1998,zip_code_93702,0.0014440378811911038
1999,zip_code_93703,0.0
2000,zip_code_93704,0.0
2001,zip_code_93705,-0.02723655535448033
2002,zip_code_93706,0.0018548515050647296
2003,zip_code_93710,-0.0042299929944688425
2004,zip_code_93711,0.004461692636025028
2005,zip_code_93720,0.0
2006,zip_code_93721,-0.00025090937886036046
2007,zip_code_93722,-3.340885188553333e-05
2008,zip_code_93725,-0.00012418220832637728
2009,zip_code_93726,-0.004681410550190691
2010,zip_code_93727,0.0
2011,zip_code_93728,-1.571802618935332e-05
2012,zip_code_93901,0.4642452755961247
2013,zip_code_93905,-0.009888254361652882
2014,zip_code_93906,0.0
2015,zip_code_93907,0.0
2016,zip_code_93908,0.004794671285810414
2017,zip_code_93920,0.019833289624997648
2018,zip_code_93921,-0.0011952245988067515
2019,zip_code_93923,-0.007341866750747908
2020,zip_code_93924,-0.00031353338172302836
2021,zip_code_93925,0.0
2022,zip_code_93926,0.0
2023,zip_code_93927,0.06974349299541353
2024,zip_code_93928,0.0
2025,zip_code_93930,-0.1101730230371805
2026,zip_code_93932,-0.00033382921441504985
2027,zip_code_93933,0.0
2028,zip_code_93940,-6.523401412168152e-05
2029,zip_code_93950,0.3429596285629411
2030,zip_code_93953,0.0
2031,zip_code_93954,0.0
2032,zip_code_93955,-0.04959465762723931
2033,zip_code_93960,-0.0010278300330971745
2034,zip_code_93962,0.0
2035,zip_code_94002,0.19617002290494495
2036,zip_code_94005,0.0
2037,zip_code_94010,0.0
2038,zip_code_94014,0.00022742062865180521
2039,zip_code_94015,-5.817359800838052e-05
2040,zip_code_94019,-0.031021189095933512
2041,zip_code_94020,-4.342519393149162e-05
2042,zip_code_94021,-0.0008572945295786695
2043,zip_code_94022,-9.259929599764373e-05
2044,zip_code_94024,0.0
2045,zip_code_94025,-9.123803616500339e-05
2046,zip_code_94027,-9.914367514639281e-05
2047,zip_code_94028,-0.013069289278519325
2048,zip_code_94030,0.0011917813882625944
2049,zip_code_94037,-0.0588021422612317
2050,zip_code_94038,-0.0014190413142691346
2051,zip_code_94040,-1.2439610852279513e-05
2052,zip_code_94041,-0.0028990219516030974
2053,zip_code_94043,0.0
2054,zip_code_94044,-0.018499365551066793
2055,zip_code_94060,-1.7522865434077364e-05
2056,zip_code_94061,-0.005179551739020776
2057,zip_code_94062,-0.1067281328824343
2058,zip_code_94063,0.0
2059,zip_code_94065,-0.026655953919991475
2060,zip_code_94066,-3.219476183370133e-05
2061,zip_code_94070,0.0
2062,zip_code_94074,-0.005297366577826654
2063,zip_code_94080,0.11804956625825808
2064,zip_code_94086,-0.0004456222507045894
2065,zip_code_94087,-0.002077332799030572
2066,zip_code_94089,0.0
2067,zip_code_94102,0.007252328725978329
2068,zip_code_94103,-0.009822534624887972
2069,zip_code_94104,0.0
2070,zip_code_94105,0.0001753759690719935
2071,zip_code_94107,0.0
2072,zip_code_94108,-0.0015230887631279522
2073,zip_code_94109,-0.01943291912668678
2074,zip_code_94110,0.0010156566138305049
2075,zip_code_94111,0.0
2076,zip_code_94112,0.0
2077,zip_code_94114,-0.011243735785694051
2078,zip_code_94115,-0.0019698148163352367
2079,zip_code_94116,0.0
2080,zip_code_94117,-0.0004915839564000415
2081,zip_code_94118,-0.005146677991524018
2082,zip_code_94121,0.0
2083,zip_code_94122,0.020540899921041696
2084,zip_code_94123,0.012579358662800919
2085,zip_code_94124,-0.00012283995009884914
2086,zip_code_94127,0.0
2087,zip_code_94129,-0.0016330004525104487
2088,zip_code_94130,0.0014520364130688
2089,zip_code_94131,-6.164645524250252e-05
2090,zip_code_94132,0.0
2091,zip_code_94133,-0.0003078180553434477
2092,zip_code_94134,-0.000881769802562146
2093,zip_code_94301,-6.763514374516595e-06
2094,zip_code_94303,-0.0025703423076624972
2095,zip_code_94304,0.0
2096,zip_code_94305,0.0
2097,zip_code_94306,-0.007384653599980732
2098,zip_code_94401,0.0
2099,zip_code_94402,0.0
2100,zip_code_94403,0.0
2101,zip_code_94404,-0.0033585482826463983
2102,zip_code_94501,-0.0021191492312825854
2103,zip_code_94502,0.0
2104,zip_code_94506,-0.0015000774991966357
2105,zip_code_94507,-2.9987280255253916e-05
2106,zip_code_94508,-0.0009316689436735686
2107,zip_code_94509,0.0
2108,zip_code_94510,-0.00019195688878307724
2109,zip_code_94511,0.0
2110,zip_code_94512,0.0005627693897911162
2111,zip_code_94513,0.0
2112,zip_code_94514,0.0014021857642803406
2113,zip_code_94515,0.0
2114,zip_code_94517,0.00081667974874412
2115,zip_code_94518,0.0
2116,zip_code_94519,-0.02026264770992817
2117,zip_code_94520,0.0
2118,zip_code_94521,0.0
2119,zip_code_94523,0.0
2120,zip_code_94525,0.0
2121,zip_code_94526,0.0
2122,zip_code_94530,-9.101742218296762e-05
2123,zip_code_94533,-0.028875762508205758
2124,zip_code_94535,-1.981229037640708e-05
2125,zip_code_94536,-0.00013391284560185902
2126,zip_code_94538,0.1751596503807143
2127,zip_code_94539,0.00011277225251009745
2128,zip_code_94541,0.12233355977280254
2129,zip_code_94542,0.0
2130,zip_code_94544,0.0
2131,zip_code_94545,-4.479834824306247e-06
2132,zip_code_94546,-0.046785660395965434
2133,zip_code_94547,0.0
2134,zip_code_94549,-0.0002518281117526404
2135,zip_code_94550,0.011466860503691289
2136,zip_code_94552,0.0
2137,zip_code_94553,0.005993664504653734
2138,zip_code_94555,0.035901606085922
2139,zip_code_94556,0.008945386025231164
2140,zip_code_94558,0.0006855589971045006
2141,zip_code_94559,-0.0005135952743235708
2142,zip_code_94560,-0.0001724878527528298
2143,zip_code_94561,-0.0022599195823294685
2144,zip_code_94563,0.0
2145,zip_code_94564,0.0
2146,zip_code_94565,-5.38342123203084e-05
2147,zip_code_94566,-0.0004639511106766562
2148,zip_code_94567,0.0
2149,zip_code_94568,0.0
2150,zip_code_94569,-0.0007176596886153094
2151,zip_code_94571,-0.0004564184047565556
2152,zip_code_94572,0.001912477521220387
2153,zip_code_94574,0.0
2154,zip_code_94576,0.01540983380095265
2155,zip_code_94577,0.0
2156,zip_code_94578,-0.001907953105365474
2157,zip_code_94579,0.0
2158,zip_code_94580,-0.005602633558720167
2159,zip_code_94583,-3.8246804904093944e-05
2160,zip_code_94585,0.0
2161,zip_code_94586,0.0
2162,zip_code_94587,-0.0003052283950369214
2163,zip_code_94588,0.0
2164,zip_code_94589,-0.0002607864215781358
2165,zip_code_94590,0.0025873920436075546
2166,zip_code_94591,-0.0014500485899779597
2167,zip_code_94592,0.0
2168,zip_code_94595,-0.014318496038673505
2169,zip_code_94596,0.0
2170,zip_code_94598,0.01165206104579401
2171,zip_code_94599,0.0
2172,zip_code_94601,0.011579972354785976
2173,zip_code_94602,0.0
2174,zip_code_94603,-5.1687251055082954e-05
2175,zip_code_94605,0.0
2176,zip_code_94606,-0.0006762633672610804
2177,zip_code_94607,0.00020171598253708545
2178,zip_code_94608,0.0
2179,zip_code_94609,-0.002981409379570942
2180,zip_code_94610,-0.2356607920573526
2181,zip_code_94611,-0.0032964624871689744
2182,zip_code_94612,0.0
2183,zip_code_94618,-0.1411886896440858
2184,zip_code_94619,-0.0008476721709737113
2185,zip_code_94621,0.0
2186,zip_code_94702,-0.001185892039457154
2187,zip_code_94703,0.0
2188,zip_code_94704,-0.0010713955761500232
2189,zip_code_94705,-0.17912919863024396
2190,zip_code_94706,0.0
2191,zip_code_94707,0.004544620437886425
2192,zip_code_94708,0.0
2193,zip_code_94709,-0.0012511260781608625
2194,zip_code_94710,0.0
2195,zip_code_94801,0.0004911143102115642
2196,zip_code_94803,0.0
2197,zip_code_94804,0.0018282123020429484
2198,zip_code_94805,0.0
2199,zip_code_94806,0.0
2200,zip_code_94901,0.0
2201,zip_code_94903,-0.0008828634235541712
2202,zip_code_94904,0.004874119368790371
2203,zip_code_94920,-2.1603833073065334e-06
2204,zip_code_94922,-6.419967966854375e-05
2205,zip_code_94923,-0.0004728691299441871
2206,zip_code_94924,0.00638933200698149
2207,zip_code_94925,0.00045644929300113675
2208,zip_code_94928,-0.03950942602772408
2209,zip_code_94929,0.0
2210,zip_code_94930,0.0
2211,zip_code_94931,0.0
2212,zip_code_94933,0.0
2213,zip_code_94937,-2.357752119284401e-05
2214,zip_code_94938,0.0
2215,zip_code_94939,-0.007311106104765274
2216,zip_code_94940,-0.18040907923175467
2217,zip_code_94941,-0.00029300850473989114
2218,zip_code_94945,0.0
2219,zip_code_94946,0.0
2220,zip_code_94947,-0.10112469133193266
2221,zip_code_94949,0.0
2222,zip_code_94950,0.0
2223,zip_code_94951,-0.0002576655717276217
2224,zip_code_94952,-0.02310567657503837
2225,zip_code_94954,0.0
2226,zip_code_94956,0.015454166536873796
2227,zip_code_94960,0.049401140921687216
2228,zip_code_94963,-0.00039073833652701525
2229,zip_code_94964,-0.00040787636237203103
2230,zip_code_94965,0.07200901346104481
2231,zip_code_94970,-0.0024506558145944053
2232,zip_code_94971,0.0
2233,zip_code_94972,0.0
2234,zip_code_94973,0.0
2235,zip_code_95002,-0.004955142537316086
2236,zip_code_95003,0.0008495266054177629
2237,zip_code_95004,-0.00027943645772910417
2238,zip_code_95005,-0.14888600477113717
2239,zip_code_95006,5.074715487007568e-05
2240,zip_code_95007,-1.557606519910304e-05
2241,zip_code_95008,-0.020550507012399216
2242,zip_code_95010,-0.020219430205902344
2243,zip_code_95012,0.0
2244,zip_code_95014,0.0
2245,zip_code_95017,0.0
2246,zip_code_95018,0.0004135476637647633
2247,zip_code_95019,0.0
2248,zip_code_95020,0.0
2249,zip_code_95023,-0.0012506063371870233
2250,zip_code_95030,0.0
2251,zip_code_95032,0.01229619848519916
2252,zip_code_95033,-0.0009076000812559075
2253,zip_code_95035,0.0
2254,zip_code_95037,0.00605031078271006
2255,zip_code_95039,-0.0009766941402411195
2256,zip_code_95041,-0.0007643098891794665
2257,zip_code_95043,-0.08238914520479865
2258,zip_code_95045,0.0
2259,zip_code_95046,0.003705294345125269
2260,zip_code_95050,0.0
2261,zip_code_95051,-0.002854912728464746
2262,zip_code_95054,-0.0001739933476510899
2263,zip_code_95060,0.0006035218583562059
2264,zip_code_95062,0.0
2265,zip_code_95064,-0.0009183330707659253
2266,zip_code_95065,-0.003469923001730034
2267,zip_code_95066,0.0
2268,zip_code_95070,0.0
2269,zip_code_95073,0.0
2270,zip_code_95076,0.0
2271,zip_code_95110,0.0022183666864146637
2272,zip_code_95111,0.0
2273,zip_code_95112,0.004680830041285074
2274,zip_code_95113,0.03648258916313751
2275,zip_code_95116,0.0
2276,zip_code_95117,-0.0007007259918516239
2277,zip_code_95118,0.0
2278,zip_code_95119,-0.0001216751472486318
2279,zip_code_95120,0.0
2280,zip_code_95121,0.001954458922695953
2281,zip_code_95122,0.0
2282,zip_code_95123,0.0001061280138151932
2283,zip_code_95124,-0.0005088184608128768
2284,zip_code_95125,0.0
2285,zip_code_95126,0.0
2286,zip_code_95127,0.0
2287,zip_code_95128,-0.0005787287899421418
2288,zip_code_95129,0.09657131598372762
2289,zip_code_95130,0.0
2290,zip_code_95131,-0.004084437068855751
2291,zip_code_95132,0.0
2292,zip_code_95133,-0.13925554000849616
2293,zip_code_95134,-0.015017152908848155
2294,zip_code_95135,0.00010639082420058081
2295,zip_code_95136,-0.00027014344988762187
2296,zip_code_95138,0.0
2297,zip_code_95139,-0.0001206280655895094
2298,zip_code_95140,-0.0013355903612494054
2299,zip_code_95148,0.0
2300,zip_code_95202,-0.00024396696735653388
2301,zip_code_95203,-0.0002718358059911595
2302,zip_code_95204,0.0
2303,zip_code_95205,-0.005943589974927422
2304,zip_code_95206,-9.296538379447057e-05
2305,zip_code_95207,0.0
2306,zip_code_95209,0.0008461801722336575
2307,zip_code_95210,0.0014900205032103708
2308,zip_code_95212,0.0
2309,zip_code_95215,0.0
2310,zip_code_95219,-0.0009020708622398988
2311,zip_code_95220,0.0
2312,zip_code_95222,0.0
2313,zip_code_95223,0.14399483070772318
2314,zip_code_95224,0.002167479847217734
2315,zip_code_95225,-0.00015371508655010068
2316,zip_code_95226,0.0
2317,zip_code_95227,-0.0004955122736172297
2318,zip_code_95228,-0.00011264082526213469
2319,zip_code_95230,0.0
2320,zip_code_95231,-0.00894098347858298
2321,zip_code_95232,0.00028170651729171077
2322,zip_code_95233,-0.1214875168621919
2323,zip_code_95236,0.0
2324,zip_code_95237,0.0
2325,zip_code_95240,-0.016291487754349538
2326,zip_code_95242,-0.007098388250030667
2327,zip_code_95245,0.0
2328,zip_code_95246,0.0
2329,zip_code_95247,0.014692870602164922
2330,zip_code_95249,0.0
2331,zip_code_95250,-0.009589731667757345
2332,zip_code_95251,0.0030627937362986074
2333,zip_code_95252,-0.003052959091902179
2334,zip_code_95254,0.0
2335,zip_code_95255,0.0
2336,zip_code_95257,-0.012950566687169785
2337,zip_code_95258,-0.1552415257172436
2338,zip_code_95301,0.00643043684307015
2339,zip_code_95303,0.00024033300340645767
2340,zip_code_95305,0.0
2341,zip_code_95306,-0.039187401956614486
2342,zip_code_95307,0.0
2343,zip_code_95310,0.0
2344,zip_code_95311,0.0
2345,zip_code_95312,-0.028756981864028065
2346,zip_code_95313,0.0
2347,zip_code_95315,0.0
2348,zip_code_95316,0.0
2349,zip_code_95317,-0.0009635702640894858
2350,zip_code_95318,0.0
2351,zip_code_95320,-0.00012248182200320261
2352,zip_code_95321,-0.0041288773273873616
2353,zip_code_95322,0.0
2354,zip_code_95323,-0.0019468941897014438
2355,zip_code_95324,0.0
2356,zip_code_95325,-0.047092404702334514
2357,zip_code_95326,0.0
2358,zip_code_95327,-0.0012616103972856393
2359,zip_code_95328,0.0
2360,zip_code_95329,0.0
2361,zip_code_95330,-0.003016388850735185
2362,zip_code_95333,-7.916316163202803e-05
2363,zip_code_95334,0.00014695866853386082
2364,zip_code_95335,0.0
2365,zip_code_95336,-0.0022193447288002864
2366,zip_code_95337,0.0
2367,zip_code_95338,-0.006610417137501851
2368,zip_code_95340,-0.0016161040865301636
2369,zip_code_95345,0.0
2370,zip_code_95346,0.004816425172084064
2371,zip_code_95348,-0.0014499909197456774
2372,zip_code_95350,0.009979790922506686
2373,zip_code_95351,-0.0022885605970827615
2374,zip_code_95354,0.0016392593447550384
2375,zip_code_95355,0.0
2376,zip_code_95356,-0.009777951052636989
2377,zip_code_95357,-3.365600422127101e-05
2378,zip_code_95358,-0.0710320736145419
2379,zip_code_95360,0.004158690541393967
2380,zip_code_95361,-7.71741416919948e-05
2381,zip_code_95363,-0.0006045452808370877
2382,zip_code_95364,0.0
2383,zip_code_95365,0.0
2384,zip_code_95366,-2.0269629670561096e-05
2385,zip_code_95367,0.09652708763400517
2386,zip_code_95368,0.004677523800127555
2387,zip_code_95369,-0.0012442828719894203
2388,zip_code_95370,-0.0001348919979612986
2389,zip_code_95372,0.0029003814860274046
2390,zip_code_95374,0.0
2391,zip_code_95376,0.0
2392,zip_code_95379,0.0
2393,zip_code_95380,0.0
2394,zip_code_95382,0.0
2395,zip_code_95383,-0.0121241714086732
2396,zip_code_95385,0.0
2397,zip_code_95386,0.16756452712075232
2398,zip_code_95387,0.0
2399,zip_code_95388,0.0
2400,zip_code_95389,-0.00015102183438895955
2401,zip_code_95401,-0.0009928918890648915
2402,zip_code_95403,0.001136339102259498
2403,zip_code_95404,0.4067038358778968
2404,zip_code_95405,0.0
2405,zip_code_95407,0.0
2406,zip_code_95409,0.004797844820980748
2407,zip_code_95410,0.0
2408,zip_code_95412,0.0
2409,zip_code_95415,-7.093768771055195e-05
2410,zip_code_95417,-0.0010364718771887214
2411,zip_code_95420,-0.1349155905295288
2412,zip_code_95421,0.0
2413,zip_code_95422,0.004675650214341156
2414,zip_code_95423,0.0
2415,zip_code_95425,-0.00010286655803354391
2416,zip_code_95426,0.005873926948094305
2417,zip_code_95427,0.0015140522613484415
2418,zip_code_95428,-0.0038170045180334184
2419,zip_code_95429,-0.00046430132507068063
2420,zip_code_95430,-0.0032100234918935036
2421,zip_code_95431,0.0
2422,zip_code_95432,-0.00020999697812000833
2423,zip_code_95436,-5.16063501162782e-05
2424,zip_code_95437,-0.01513392485842816
2425,zip_code_95439,0.0
2426,zip_code_95441,-0.0006131140911391024
2427,zip_code_95442,0.00019005181266659163
2428,zip_code_95443,-0.0006438818393314552
2429,zip_code_95444,-3.7290348502641964e-05
2430,zip_code_95445,0.0
2431,zip_code_95446,0.0009509440699396785
2432,zip_code_95448,0.0
2433,zip_code_95449,-0.002985053950756196
2434,zip_code_95450,-0.00342909310652596
2435,zip_code_95451,0.0
2436,zip_code_95452,0.0
2437,zip_code_95453,0.025294524856798672
2438,zip_code_95454,-6.224004001976341e-05
2439,zip_code_95456,-0.000716615492986426
2440,zip_code_95457,-7.07369625014115e-05
